State,Suburb,Reason for seeking support,lat,lon,Service Demand,Service Supply,Demand to Supply Ratio
NSW,ORCHARD HILLS,HOUSING,-33.80836589660069,150.73037154299533,2,9,0.2222222222222222
NSW,OSTERLEY,DISABILITIES|HOUSING,-32.722860781603536,151.69803490737598,97,0,0
NSW,OURIMBAH,HOUSING,-33.3582063,151.3791903,13,0,0
NSW,OXFORD FALLS,HOUSING,-33.73210372534049,151.24538874757732,74,0,0
NSW,OXLEY PARK,HOUSING,-33.77079360866937,150.7952769568047,113,0,0
NSW,OXLEY VALE,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-31.051797964751817,150.88475259346657,2,0,0
NSW,OYSTER BAY,HOUSING,-34.0017674,151.08529149999998,5,0,0
NSW,PADDINGTON,HOUSING|SUPPORT & COUNSELLING,-33.88380692778772,151.2283941039394,27,4,6.75
NSW,PADSTOW,HOUSING|SUPPORT & COUNSELLING,-33.950679418349914,151.03225006930282,41,4,10.25
NSW,PADSTOW HEIGHTS,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.97050712280555,151.03322054260414,4,2,2
NSW,PAGEWOOD,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.93799389249039,151.21722647832968,142,1,142
NSW,PALM BEACH,HOUSING,-33.59801271258065,151.32571577653323,8,0,0
NSW,PALMERS ISLAND,HOUSING,-29.422598661768,153.29433455987703,0,2,0
NSW,PAMBULA,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-36.93048341670065,149.87740091765443,1,4,0.25
NSW,PAMPOOLAH,FAMILY VIOLENCE|HOUSING|LAW,-31.936960592149855,152.51025407173952,102,0,0
NSW,PANANIA,HOUSING|SUPPORT & COUNSELLING,-33.95379541014568,150.9972169512517,16,1,16
NSW,PARKES,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.10029448646456,148.27293405873854,26,33,0.7878787878787878
NSW,PARKVILLE,HOUSING,-31.97048065313717,150.882252283347,16,0,0
NSW,PARMA,HOUSING,-34.9691878,150.54144349999999,1,0,0
NSW,PARRAMATTA,HOUSING|SUPPORT & COUNSELLING,-33.81396454898241,151.00687684427064,506,81,6.246913580246914
NSW,PEAK HILL,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-32.711632112961354,148.05035987902457,2,6,0.3333333333333333
NSW,PEAKHURST,HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.961445562639874,151.05565578266774,83,18,4.611111111111111
NSW,PEAKHURST HEIGHTS,FAMILY VIOLENCE|HOUSING|LAW,-33.97589679339798,151.0548651641305,1,0,0
NSW,PELAW MAIN,DISABILITIES|HOUSING,-32.8378101599839,151.4815048254599,20,3,6.666666666666667
NSW,PEMULWUY,HOUSING,-33.82053223123388,150.92435840263616,6,1,6
NSW,PENDLE HILL,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.804084655204385,150.9559092467435,18,15,1.2
NSW,PENNANT HILLS,HOUSING,-33.73846222190113,151.07412478690276,7,8,0.875
NSW,PENRITH,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.74540486358597,150.69361542981363,292,67,4.358208955223881
NSW,PENSHURST,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.963930015010725,151.0861249237516,18,4,4.5
NSW,PETERSHAM,HOUSING|SUPPORT & COUNSELLING,-33.894550784191054,151.1550321527459,84,6,14
NSW,PHEASANTS NEST,HOUSING,-34.26972696548384,150.63266327256727,5,0,0
NSW,PICNIC POINT,HOUSING,-33.973891760263506,151.0060483673461,27,0,0
NSW,PICTON,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-34.17095340031461,150.603167116795,4,3,1.3333333333333333
NSW,PINDIMAR,FAMILY VIOLENCE|HOUSING|LAW,-32.663899,152.1190254,6,0,0
NSW,PITT TOWN,HOUSING,-33.58296962175782,150.86968981774731,6,0,0
NSW,PLUMPTON,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.75190952742433,150.8370465391553,57,10,5.7
NSW,POINT CLARE,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.43952765615162,151.32180517140898,3,11,0.2727272727272727
NSW,POINT FREDERICK,HOUSING,-33.44310495414525,151.34086567437294,1,1,1
NSW,POINTER MOUNTAIN,HOUSING,-35.22989058374786,150.36327765465523,36,0,0
NSW,POKOLBIN,FAMILY VIOLENCE|HOUSING|LAW,-32.764878134140545,151.2802018904225,2,0,0
NSW,POMONA,HOUSING,-34.02208723430553,141.8899390890655,1,0,0
NSW,POONCARIE,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.42230615643558,142.4198386677452,1,0,0
NSW,PORT KEMBLA,HOUSING,-34.47054233031341,150.89533275848882,22,11,2
NSW,PORT MACQUARIE,DISABILITIES|HOUSING,-31.454905028567314,152.89308640601078,148,83,1.783132530120482
NSW,PORT STEPHENS,HOUSING|SUPPORT & COUNSELLING,-32.699030662365985,152.0604982757046,19,0,0
NSW,PORTLAND,HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.35656013590612,149.97298642079147,2,4,0.5
NSW,POTTS HILL,HOUSING|SUPPORT & COUNSELLING,-33.89275800712076,151.03242654956608,5,0,0
NSW,POTTS POINT,FAMILY VIOLENCE|HOUSING|LAW,-33.86744083219812,151.22544684257775,20,11,1.8181818181818181
NSW,POTTSVILLE,FAMILY VIOLENCE|HOUSING|LAW,-28.38775099553575,153.55808901836147,2,0,0
NSW,PRAIRIEWOOD,HEALTH|HOUSING,-33.86325857914215,150.905184619791,1,2,0.5
NSW,PRESTONS,HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.94173052177501,150.8720867478709,6,9,0.6666666666666666
NSW,PROSPECT,FOOD|HOUSING,-33.81289621786243,150.90017295948203,2,1,2
NSW,PUNCHBOWL,HEALTH|HOUSING|LAW|SUPPORT & COUNSELLING,-33.92874698023121,151.0516613235515,20,1,20
NSW,PURFLEET,HOUSING|LAW|SUPPORT & COUNSELLING,-31.942799013549422,152.46731320891848,1,1,1
NSW,PUTNEY,HOUSING,-33.826203817004455,151.10641417869255,18,0,0
NSW,PYMBLE,HOUSING,-33.74459899947193,151.1403632243509,3,5,0.6
NSW,PYRMONT,HOUSING,-33.86916173955327,151.1934773999808,58,2,29
NSW,QUAAMA,DISABILITIES|HOUSING,-36.46581618705878,149.8861146911609,1,1,1
NSW,QUAKERS HILL,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.72843260860066,150.88902205328466,84,5,16.8
NSW,QUEANBEYAN,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-35.35303958767403,149.23089605817057,95,45,2.111111111111111
NSW,QUEANBEYAN EAST,DISABILITIES|HOUSING|LAW|SUPPORT & COUNSELLING,-35.34559835261107,149.24644740546827,7,1,7
NSW,QUEANBEYAN WEST,HOUSING,-35.3581067276309,149.207033539984,4,0,0
NSW,QUEENS PARK,HOUSING,-33.89941005425912,151.24712855656142,1,0,0
NSW,QUEENSCLIFF,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.782891790819164,151.2854034780518,1,0,0
NSW,QUIDONG,FAMILY VIOLENCE|HOUSING|LAW,-36.93606641381701,149.04514072920946,2,0,0
NSW,QUIRINDI,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-31.495935807430783,150.6322304528426,3,7,0.42857142857142855
NSW,QUORROBOLONG,DISABILITIES|HEALTH|HOUSING|LAW|MENTAL HEALTH,-32.9351857958077,151.38182021717358,0,7,0
NSW,RABY,HOUSING,-34.018439618380995,150.81748222836504,48,0,0
NSW,RAMSGATE,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.98260212562674,151.13997396273467,49,0,0
NSW,RANDWICK,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.91543757906626,151.24106039697486,57,21,2.7142857142857144
NSW,RANKIN PARK,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-32.925500435995225,151.68183809499666,75,0,0
NSW,RATHMINES,HOUSING,-33.0340272,151.5921501,3,0,0
NSW,RAVENSWOOD,HOUSING,-31.6953257,147.8399112,14,0,0
NSW,RAWORTH,HOUSING,-32.729759694558616,151.61510214917706,1,0,0
NSW,RAYMOND TERRACE,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-32.76049821150896,151.7669514292794,54,20,2.7
NSW,REDFERN,FAMILY VIOLENCE|HOUSING|LAW|SUPPORT & COUNSELLING,-33.893123058939544,151.20677916821077,291,67,4.343283582089552
NSW,REDHEAD,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.00885377754451,151.71086814794614,135,7,19.285714285714285
NSW,REEFTON,HOUSING|SUPPORT & COUNSELLING,-34.228167828465125,147.395694035326,8,0,0
NSW,REGENTS PARK,HOUSING|SUPPORT & COUNSELLING,-33.8832081214248,151.02642568760263,4,1,4
NSW,REGENTVILLE,HOUSING,-33.77139795917988,150.66228618851207,19,0,0
NSW,REVESBY,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.94640048524941,151.01322052159466,60,8,7.5
NSW,RHODES,DISABILITIES|HOUSING,-33.829237114623744,151.08771131050756,12,2,6
NSW,RICHMOND,DISABILITIES|HEALTH|HOUSING,-33.60485992322794,150.75760811893255,5,10,0.5
NSW,RICHMOND HILL,HOUSING,-28.792694095027656,153.3543395979415,1,0,0
NSW,RICHMOND LOWLANDS,HOUSING,-33.579044159756414,150.7529264284546,5,0,0
NSW,RIVERSTONE,HOUSING|SUPPORT & COUNSELLING,-33.67159763211042,150.859836228316,51,3,17
NSW,RIVERWOOD,HOUSING,-33.94666622632477,151.05288304691052,45,9,5
NSW,ROBERTSON,ALCOHOL & OTHER DRUGS|EMPLOYMENT|HEALTH|HOUSING|SUPPORT & COUNSELLING,-34.60904072866268,150.60054034917133,1,1,1
NSW,ROCKDALE,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.953220837777806,151.14066289444287,57,10,5.7
NSW,ROOTY HILL,HOUSING|SUPPORT & COUNSELLING,-33.77200950347137,150.84285722047662,52,13,4
NSW,ROPES CROSSING,HOUSING,-33.72914494548763,150.77986691405513,9,1,9
NSW,ROSE BAY,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.87389722076428,151.26898905282152,9,4,2.25
NSW,ROSEBERY,ALCOHOL & OTHER DRUGS|DISABILITIES|FAMILY VIOLENCE|HEALTH|HOUSING|LAW|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.91889933398099,151.20479341907608,5,4,1.25
NSW,ROSEHILL,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.825758286098974,151.03107279590589,2,2,1
NSW,ROSELANDS,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.933540051534244,151.0754474489547,72,5,14.4
NSW,ROSEMEADOW,ALCOHOL & OTHER DRUGS|HEALTH|HOUSING,-34.10410895793176,150.79266237015364,428,1,428
NSW,ROSEVILLE,HOUSING|SUPPORT & COUNSELLING,-33.783202228372616,151.18207449904824,28,15,1.8666666666666667
NSW,ROSEVILLE CHASE,HOUSING,-33.77506327568603,151.19942453760675,13,0,0
NSW,ROSSI,HOUSING,-35.487983312243394,149.4963593491503,1,0,0
NSW,ROSSMORE,HOUSING,-33.93582357654633,150.77262238554644,1,0,0
NSW,ROUSE HILL,ALCOHOL & OTHER DRUGS|DISABILITIES|FAMILY VIOLENCE|FOOD|HEALTH|HOUSING|LAW|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.67926233272862,150.91672201174393,5,1,5
NSW,ROYAL NATIONAL PARK,FAMILY VIOLENCE|HOUSING|LAW,-34.06548336329195,151.10109098938085,1,0,0
NSW,ROZELLE,ALCOHOL & OTHER DRUGS|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.86491676159227,151.17333111199656,33,7,4.714285714285714
NSW,RUSE,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-34.06488666898412,150.84868179017172,3,0,0
NSW,RUSHCUTTERS BAY,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.874728483602205,151.22800154750368,0,7,0
NSW,RUSSELL LEA,HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.85886659784106,151.14116158613854,0,2,0
NSW,RUSSELL VALE,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-34.35565975685519,150.8952826965085,11,0,0
NSW,RUTHERFORD,HEALTH|HOUSING|SUPPORT & COUNSELLING,-32.71248418427255,151.51193054775294,22,3,7.333333333333333
NSW,RYDALMERE,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.81271491241612,151.04094780537451,17,0,0
NSW,RYDE,HEALTH|HOUSING,-33.81057295149382,151.11184886328687,53,12,4.416666666666667
NSW,SACKVILLE NORTH,FAMILY VIOLENCE|HOUSING|LAW,-33.4852498800164,150.90495107181476,1,0,0
NSW,SADLEIR,HOUSING,-33.91712392717959,150.89093067930366,4,0,0
NSW,SAFETY BEACH,HOUSING,-30.092959963629628,153.19416353016436,4,0,0
NSW,SALAMANDER BAY,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-32.73306011941728,152.09002642185047,2,3,0.6666666666666666
NSW,SAN REMO,ALCOHOL & OTHER DRUGS|DISABILITIES|EMPLOYMENT|HEALTH|HOUSING|LAW|MENTAL HEALTH,-33.214730251424584,151.52111844107867,14,9,1.5555555555555556
NSW,SANCTUARY POINT,FOOD|HOUSING|SUPPORT & COUNSELLING,-35.103249315543756,150.62614357521892,13,2,6.5
NSW,SANDGATE,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-32.866897405406064,151.706148146554,0,3,0
NSW,SANDRINGHAM,DISABILITIES|FAMILY VIOLENCE|HEALTH|HOUSING|LAW|MENTAL HEALTH,-33.99430125809288,151.14040490239088,5,0,0
NSW,SANDY POINT,FAMILY VIOLENCE|HOUSING|LAW,-33.97618385234321,150.99352187423253,4,0,0
NSW,SANS SOUCI,HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.99599588922741,151.1312492866343,49,2,24.5
NSW,SAPPHIRE BEACH,HOUSING,-30.226439658645116,153.1377072940395,187,0,0
NSW,SARATOGA,HOUSING,-33.4777372,151.35896570000003,4,0,0
NSW,SAWTELL,HOUSING|SUPPORT & COUNSELLING,-30.36864648894205,153.0953035446326,6,4,1.5
NSW,SCHOFIELDS,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.70351189811547,150.87276310780067,24,0,0
NSW,SCONE,DISABILITIES|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-32.054211892225815,150.8604694318028,12,15,0.8
NSW,SEAFORTH,HOUSING,-33.792046296730035,151.24190154158967,30,2,15
NSW,SEFTON,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.88763475463766,151.0106066060959,5,0,0
NSW,SEVEN HILLS,HOUSING|SUPPORT & COUNSELLING,-33.77668527320966,150.93867881149498,29,8,3.625
NSW,SHALVEY,FAMILY VIOLENCE|HOUSING|LAW,-33.727552503575566,150.80669621317983,61,0,0
NSW,SHANES PARK,HOUSING,-33.71157225022215,150.79096697487046,1,0,0
NSW,SHELL COVE,HOUSING,-34.599120104518434,150.86692894709253,0,3,0
NSW,SHELLHARBOUR,EMPLOYMENT|HOUSING|SUPPORT & COUNSELLING,-34.577045858144125,150.86358252198437,3,7,0.42857142857142855
NSW,SHELLHARBOUR CITY CENTRE,HOUSING|SUPPORT & COUNSELLING,-34.564894526164565,150.837216004493,1,0,0
NSW,SHOAL BAY,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-32.7257354665746,152.17500181006275,3,3,1
NSW,SHOALHAVEN HEADS,HEALTH|HOUSING|SUPPORT & COUNSELLING,-34.85022486477807,150.74156558634402,4,1,4
NSW,SHORTLAND,HOUSING,-32.878141781360064,151.69182323437792,11,1,11
NSW,SILVERDALE,HOUSING|SUPPORT & COUNSELLING,-33.92857462456615,150.59169721601475,3,0,0
NSW,SILVERWATER,FOOD|HOUSING,-33.8342270927538,151.04627943435045,12,1,12
NSW,SINGLETON,EMPLOYMENT|HEALTH|HOUSING|LAW|SUPPORT & COUNSELLING,-32.56947414995106,151.17881604838323,29,16,1.8125
NSW,SINGLETON HEIGHTS,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-32.540245999173464,151.16180209568967,5,2,2.5
NSW,SINGLETON MILITARY AREA,HEALTH|HOUSING|SUPPORT & COUNSELLING,-32.696599784943345,151.18316170616578,0,1,0
NSW,SLEEPY HOLLOW,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-28.41630896528302,153.51845341157144,20,0,0
NSW,SMEATON GRANGE,ALCOHOL & OTHER DRUGS|DISABILITIES|EMPLOYMENT|FAMILY VIOLENCE|HEALTH|HOUSING|LAW|MENTAL HEALTH|SUPPORT & COUNSELLING,-34.03703309405378,150.75753633499505,1,1,1
NSW,SMITHFIELD,HOUSING|SUPPORT & COUNSELLING,-33.848517289855565,150.93812403819766,7,4,1.75
NSW,SOLDIERS POINT,HOUSING,-32.708193422313,152.06618482522444,7,0,0
NSW,SOUTH ALBURY,HOUSING,-36.0848245,146.9107238,1,0,0
NSW,SOUTH BOWENFELS,HOUSING,-33.50017423823037,150.12436114817825,1,0,0
NSW,SOUTH COOGEE,HOUSING,-33.93246588190757,151.25466054046,35,5,7
NSW,SOUTH GRAFTON,HEALTH|HOUSING|SUPPORT & COUNSELLING,-29.728071454393838,152.93878234269735,129,2,64.5
NSW,SOUTH GRANVILLE,HEALTH|HOUSING|LAW|SUPPORT & COUNSELLING,-33.857807958218324,151.01067823425134,63,4,15.75
NSW,SOUTH HURSTVILLE,HOUSING|SUPPORT & COUNSELLING,-33.97755354843276,151.10557338704635,1,7,0.14285714285714285
NSW,SOUTH KEMPSEY,HOUSING|SUPPORT & COUNSELLING,-31.122219114808768,152.8451872053082,2,0,0
NSW,SOUTH MAROOTA,DISABILITIES|HOUSING,-33.51105889252686,150.95497437206166,1,0,0
NSW,SOUTH NOWRA,HOUSING,-34.908870221114626,150.59891597963957,107,2,53.5
NSW,SOUTH PENRITH,HOUSING|SUPPORT & COUNSELLING,-33.7735059701209,150.69881676035197,11,2,5.5
NSW,SOUTH TAMWORTH,HOUSING|SUPPORT & COUNSELLING,-31.11113845179224,150.92177622873808,6,0,0
NSW,SOUTH WENTWORTHVILLE,HOUSING,-33.8153296,150.9672217,14,0,0
NSW,SOUTH WEST ROCKS,EMPLOYMENT|HEALTH|HOUSING|LAW,-30.89607447785687,153.0363526079708,18,5,3.6
NSW,SOUTH WINDSOR,HOUSING,-33.63010931284112,150.80491645771698,3,3,1
NSW,SPEERS POINT,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-32.962279589075976,151.62755381634472,1,1,1
NSW,SPLITTERS CREEK,HOUSING|SUPPORT & COUNSELLING,-36.05281930246809,146.84978922992738,159,0,0
NSW,SPRING FARM,HOUSING,-34.070567306912714,150.72617661816227,5,0,0
NSW,SPRINGDALE HEIGHTS,EMPLOYMENT|HEALTH|HOUSING|LAW,-36.02546750733915,146.95681255257605,0,1,0
NSW,SPRINGFIELD,DISABILITIES|FAMILY VIOLENCE|HEALTH|HOUSING|LAW|MENTAL HEALTH,-33.42748503449548,151.370541300896,7,0,0
NSW,SPRINGVALE,HOUSING|SUPPORT & COUNSELLING,-35.17398450472018,147.33177230791566,1,0,0
NSW,SPRINGWOOD,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.69407687665276,150.5758120922306,2,8,0.25
NSW,ST ANDREWS,HOUSING|SUPPORT & COUNSELLING,-34.02265625844569,150.82951662366503,2,0,0
NSW,ST CLAIR,EMPLOYMENT|HEALTH|HOUSING|LAW,-33.7973597513326,150.78462888598574,13,1,13
NSW,ST GEORGE,FAMILY VIOLENCE|HOUSING|LAW,-35.03262153316168,150.22238063992242,10,0,0
NSW,ST GEORGES BASIN,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-35.113139785783666,150.60612132617956,0,2,0
NSW,ST HELENS PARK,DISABILITIES|HOUSING,-34.09570313061969,150.81797637990752,3,0,0
NSW,ST IVES,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.72500638690209,151.17231627421222,13,2,6.5
NSW,ST JOHNS PARK,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-33.88293116340839,150.9017611834447,3,2,1.5
NSW,ST LEONARDS,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.822816446728396,151.19282323734484,10,7,1.4285714285714286
NSW,ST MARYS,HOUSING|SUPPORT & COUNSELLING,-33.75837631467777,150.77145380385375,48,8,6
NSW,ST PETERS,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-33.915808114793045,151.17617268639572,7,8,0.875
NSW,STANHOPE GARDENS,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.71590954369517,150.926796641602,17,0,0
NSW,STANMORE,HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.893069070572196,151.1660491827427,31,4,7.75
NSW,STANNIFER,HOUSING,-29.877275586036706,151.24134883821725,2,0,0
NSW,STANWELL PARK,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-34.22861944933095,150.98150554227894,0,2,0
NSW,STOCKTON,DISABILITIES|HOUSING|MENTAL HEALTH,-32.89839038612026,151.79078365720446,17,6,2.8333333333333335
NSW,STRATFORD,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-32.114831023243006,151.95474808527027,1,0,0
NSW,STRATHFIELD,HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.87850356191474,151.081761841926,53,9,5.888888888888889
NSW,STRATHFIELD SOUTH,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-33.89528257254156,151.07681623579268,13,1,13
NSW,STROUD,HEALTH|HOUSING|SUPPORT & COUNSELLING,-32.35728566278447,151.99786104314293,1,3,0.3333333333333333
NSW,STUARTS POINT,EMPLOYMENT|HEALTH|HOUSING|LAW,-30.82426607736709,152.98457665792031,1,1,1
NSW,SUFFOLK PARK,EMPLOYMENT|HOUSING|SUPPORT & COUNSELLING,-28.687764754147697,153.607391348088,0,1,0
NSW,SUMMER HILL,HEALTH|HOUSING,-33.892694053769645,151.13708865273932,30,10,3
NSW,SUMMERLAND POINT,HOUSING,-33.14087336656294,151.56478002882668,3,0,0
NSW,SUNSHINE BAY,HOUSING,-35.7514857,150.2067701,1,0,0
NSW,SURF BEACH,HOUSING,-35.76229107691335,150.20358570437477,1,0,0
NSW,SURRY HILLS,HOUSING,-33.88566450885728,151.21201678674896,402,73,5.506849315068493
NSW,SUSSEX INLET,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-35.142528392331286,150.5618927631971,5,9,0.5555555555555556
NSW,SUTHERLAND,FAMILY VIOLENCE|FOOD|HEALTH|HOUSING|LAW|MENTAL HEALTH|SUPPORT & COUNSELLING,-34.03130195422524,151.05674426264122,139,26,5.346153846153846
NSW,SUTTON,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-35.2057954,149.2086907,2,0,0
NSW,SWAN BAY,HOUSING|SUPPORT & COUNSELLING,-32.69254781772646,151.93458763817955,0,1,0
NSW,SWANSEA,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.09125957706493,151.6352858040093,24,6,4
NSW,SWANSEA HEADS,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.093232584894075,151.65902564073465,4,0,0
NSW,SYDENHAM,HOUSING,-33.9180093,151.1675726,32,0,0
NSW,SYDNEY,DISABILITIES|EMPLOYMENT|HOUSING|SUPPORT & COUNSELLING,-33.86885141257976,151.2093318923894,2839,89,31.89887640449438
NSW,SYDNEY OLYMPIC PARK,HOUSING,-33.839663759662514,151.068900705098,44,0,0
NSW,SYLVANIA,HOUSING,-34.012166371346375,151.1018288481827,5,15,0.3333333333333333
NSW,SYLVANIA WATERS,FAMILY VIOLENCE|HOUSING|LAW,-34.01870509106768,151.1122949458295,6,0,0
NSW,TABULAM,HEALTH|HOUSING|SUPPORT & COUNSELLING,-28.86024083885151,152.51439692228917,12,2,6
NSW,TAHMOOR,HOUSING,-34.2293844691094,150.59076105006625,21,10,2.1
NSW,TAMARAMA,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.89863992059211,151.2704229381619,1,0,0
NSW,TAMWORTH,DISABILITIES|HOUSING,-31.092748214563695,150.93203382468027,113,74,1.527027027027027
NSW,TANILBA BAY,HOUSING,-32.742460378704244,151.98617304636699,1,2,0.5
NSW,TANTONAN,FAMILY VIOLENCE|HOUSING|LAW,-35.70694728498126,144.62786915540516,3,0,0
NSW,TARAGO,DISABILITIES|HOUSING,-35.10753451326559,149.55820062036767,75,1,75
NSW,TARALGA,HEALTH|HOUSING|SUPPORT & COUNSELLING,-34.40032666094933,149.78733307908973,0,3,0
NSW,TARBAN,HOUSING,-28.96705986630366,151.87168447261072,24,0,0
NSW,TAREE,HEALTH|HOUSING|SUPPORT & COUNSELLING,-31.88946123369699,152.44445398084582,83,50,1.66
NSW,TAREE SOUTH,HOUSING,-31.93642801807112,152.45426425276526,4,0,0
NSW,TAREN POINT,DISABILITIES|HOUSING,-34.01720920657698,151.12761145231275,0,2,0
NSW,TARRAWANNA,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-34.376379329035466,150.87927723536131,0,3,0
NSW,TARRO,FAMILY VIOLENCE|HOUSING|LAW,-32.80857539907966,151.67732735399653,5,0,0
NSW,TASCOTT,HOUSING|SUPPORT & COUNSELLING,-33.452358742491036,151.31860540896207,2,0,0
NSW,TAYLORS BEACH,DISABILITIES|HOUSING,-32.74366801246232,152.06906603152007,0,6,0
NSW,TEA GARDENS,DISABILITIES|HOUSING,-32.61896759216749,152.15713836812188,5,2,2.5
NSW,TELARAH,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-32.730193371988605,151.53608611805754,7,2,3.5
NSW,TELEGRAPH POINT,HOUSING,-31.330010799719073,152.74570458997002,1,0,0
NSW,TELOPEA,EMPLOYMENT|HEALTH|HOUSING|LAW,-33.79372943967748,151.0404106333625,19,1,19
NSW,TEMAGOG,HOUSING|SUPPORT & COUNSELLING,-31.003825725126635,152.6182586554681,1,0,0
NSW,TEMORA,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-34.447550587386765,147.51179373430296,2,14,0.14285714285714285
NSW,TEMPE,HOUSING,-33.924899849353714,151.16286301103165,10,0,0
NSW,TENAMBIT,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-32.742516773333605,151.61504220183372,88,2,44
NSW,TENNYSON POINT,HOUSING,-33.83163739596831,151.11683844974294,23,0,0
NSW,TENTERFIELD,HEALTH|HOUSING|SUPPORT & COUNSELLING,-29.084387150507283,152.03544553776064,11,9,1.2222222222222223
NSW,TERALBA,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-32.95046402272862,151.59964160482306,9,3,3
NSW,TERRACE CREEK,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-28.41101440674525,152.84009370191856,18,0,0
NSW,TERRAGON,HOUSING|SUPPORT & COUNSELLING,-28.439269319117034,153.28987914160098,12,0,0
